Company name_1,Status_1,Year_1,Current assets_1,Cost goods sold_1,DEP and AMO_1,EBITDA_1,Inventory_1,Net income_1,Total Receivables_1,Market value_1,Net sales_1,Total assets_1,Long-term debt_1,EBIT_1,Gross Profit_1,Current Liabilities _1,Retained Earnings_1,Total Revenue_1,Total Liabilities_1,Operating Expenses_1,Current assets_2,Cost goods sold_2,DEP and AMO_2,EBITDA_2,Inventory_2,Net income_2,Total Receivables_2,Market value_2,Net sales_2,Total assets_2,Long-term debt_2,EBIT_2,Gross Profit_2,Current Liabilities _2,Retained Earnings_2,Total Revenue_2,Total Liabilities_2,Operating Expenses_2,Current assets_3,Cost goods sold_3,DEP and AMO_3,EBITDA_3,Inventory_3,Net income_3,Total Receivables_3,Market value_3,Net sales_3,Total assets_3,Long-term debt_3,EBIT_3,Gross Profit_3,Current Liabilities _3,Retained Earnings_3,Total Revenue_3,Total Liabilities_3,Operating Expenses_3
C_1048,alive,2016,11726.0,13566.0,1474.0,8697.0,3385.0,5050.0,4392.0,106557.3618,30109.0,32906.0,10723.0,7223.0,16543.0,6219.0,30662.0,30109.0,22563.0,21412.0,14277.0,14371.0,1544.0,8877.0,4034.0,4858.0,4911.0,140017.8471,31657.0,37987.0,12156.0,7333.0,17286.0,7687.0,32089.0,31657.0,26365.0,22780.0,13709.0,15177.0,1488.0,9172.0,4366.0,5349.0,5020.0,109860.6005,32765.0,36500.0,13486.0,7684.0,17588.0,7244.0,33770.0,32765.0,26652.0,23593.0
C_1049,alive,2016,294.5,930.7,195.8,409.0,104.2,155.3,122.5,3181.2564,1339.7,4906.4,1370.4,213.2,409.0,399.5,597.7,1339.7,3013.4,930.7,367.5,1012.7,177.5,406.6,95.9,172.2,135.1,3801.0601,1419.3,5080.0,1439.2,229.1,406.6,351.2,666.8,1419.3,3011.8,1012.7,334.3,1093.8,205.6,404.8,86.7,174.1,144.4,3926.016,1498.6,5165.0,1428.5,199.2,404.8,405.1,727.3,1498.6,3009.2,1093.8
C_105,alive,2016,542.652,721.179,47.777,156.434,130.756,-105.174,186.829,1404.8738,1149.41,1442.538,565.559,108.657,428.231,241.912,1007.822,1149.41,921.588,992.976,646.926,693.431,43.11,125.065,143.651,-66.213,190.206,1437.2521,1095.784,1516.955,531.94,81.955,402.353,378.934,963.781,1095.784,1016.416,970.719,660.9,746.359,40.707,145.908,156.356,-21.648,187.749,1795.9788,1182.611,1481.338,502.695,105.201,436.252,330.961,992.71,1182.611,922.626,1036.703
C_1050,alive,2002,135.268,392.787,44.743,12.764,66.746,-121.196,61.355,29.307,451.294,630.285,214.215,-31.979,58.507,157.249,-97.594,451.294,450.809,438.53,136.914,393.104,39.232,4.265,66.286,-105.853,56.375,1.5727,446.368,548.09,0.0,-34.967,53.264,178.792,-221.093,446.368,491.314,442.103,129.054,221.908,27.267,62.004,31.497,-136.994,27.925,5.335,305.02,387.636,0.0,34.737,83.112,192.563,-356.852,305.02,466.619,243.016
C_1052,alive,2008,119.4,109.6,12.1,26.8,27.8,-29.6,28.9,24.4852,227.2,189.5,57.2,14.7,117.6,33.0,-705.2,227.2,108.3,200.4,152.655,100.957,11.014,33.427,26.225,7.654,31.286,204.9132,220.141,214.705,68.9,22.413,119.184,41.66,-700.207,220.141,130.219,186.714,180.383,108.521,9.947,37.013,23.84,69.116,24.574,266.4844,230.223,267.642,72.473,27.066,121.702,39.052,-630.075,230.223,115.438,193.21
C_1053,alive,2014,27.501,25.806,2.555,9.49,8.705,1.536,10.025,102.5628,64.475,52.509,0.307,6.935,38.669,15.449,27.473,64.475,18.036,54.985,24.702,25.54,2.46,7.875,7.79,2.972,9.112,84.7949,61.224,47.419,2.886,5.415,35.684,9.6,25.48,61.224,13.948,53.349,27.162,25.103,2.551,9.749,6.728,5.0,10.747,114.153,63.311,48.448,0.08,7.198,38.208,10.715,27.249,63.311,11.997,53.562
C_1054,alive,2016,553.3,1187.1,58.3,127.6,168.5,14.2,303.0,611.22,1503.0,1449.5,405.7,69.3,315.9,455.4,190.6,1503.0,1028.3,1375.4,643.1,1669.9,76.7,191.7,191.3,22.2,353.1,1068.075,2103.1,1573.4,386.3,115.0,433.2,515.5,254.6,2103.1,1074.9,1911.4,646.8,1770.3,76.9,198.5,200.7,84.8,372.8,703.209,2212.7,1538.0,335.1,121.6,442.4,517.1,293.7,2212.7,996.9,2014.2
C_1056,alive,2004,342.478,58.06,2.787,1.18,8.408,-85.723,122.275,1989.8584,195.667,436.335,260.172,-1.607,137.607,58.823,-301.643,195.667,321.825,194.487,286.264,92.601,4.769,26.917,49.392,-132.41,105.959,1331.3414,279.362,471.585,262.031,22.148,186.761,76.824,-443.579,279.362,347.762,252.445,299.733,111.888,11.527,-17.054,40.293,-40.161,84.464,1457.98,342.788,482.975,261.838,-28.581,230.9,94.621,-469.785,342.788,376.101,359.842
C_1057,alive,2011,2055.345,2257.297,241.9,686.575,535.953,298.808,811.449,4176.7018,3587.334,3597.852,222.794,444.675,1330.037,882.047,2788.526,3587.334,1229.586,2900.759,2079.238,2183.752,236.974,639.705,531.825,281.377,751.279,3925.269,3489.189,3611.503,150.032,402.731,1305.437,886.857,2831.465,3489.189,1170.239,2849.484,2043.884,2322.448,234.885,602.517,531.81,243.623,703.434,4853.9082,3620.447,3586.854,310.0,367.632,1297.999,659.034,2877.116,3620.447,1063.691,3017.93
C_1058,failed,2012,633.678,483.002,50.778,-98.855,287.376,-481.169,77.517,1310.0266,528.91,2992.535,1188.832,-149.633,45.908,359.417,-475.524,528.91,1741.277,627.765,577.067,570.577,105.184,-146.775,171.783,-374.383,62.544,1350.9356,554.39,3006.802,1363.916,-251.959,-16.187,153.375,-846.925,554.39,1629.74,701.165,454.915,482.221,122.857,-96.364,169.323,-604.934,44.575,228.8072,475.612,2575.986,1559.781,-219.221,-6.609,110.054,-1448.731,475.612,1771.683,571.976
C_1059,alive,2016,63.24,107.028,14.714,43.207,33.341,21.16,16.81,122.764,165.232,190.864,0.035,28.493,58.204,17.128,138.751,165.232,39.976,122.025,67.175,106.123,14.829,41.719,33.902,21.703,17.001,186.588,168.08,204.282,2.093,26.89,61.957,15.216,159.768,168.08,32.377,126.361,71.349,111.029,16.749,44.601,37.045,16.035,19.603,174.504,173.895,206.305,1.415,27.852,62.866,13.394,163.916,173.895,30.252,129.294
C_106,alive,2016,57.562,163.481,9.777,28.484,17.871,19.428,26.176,335.4747,212.399,292.099,73.107,18.707,48.918,26.712,108.446,212.399,127.723,183.915,57.265,193.493,10.961,29.063,19.404,18.009,31.484,328.1985,245.143,327.326,91.021,18.102,51.65,31.544,126.455,245.143,142.315,216.08,55.232,246.496,14.358,18.36,18.136,-2.332,27.348,192.0828,287.932,329.968,98.288,4.002,41.436,29.491,124.123,287.932,144.807,269.572
C_1061,alive,2016,225.394,60.072,22.9,18.687,26.045,-13.808,24.99,704.6537,191.603,388.25,148.319,-4.213,131.531,33.612,-4.308,191.603,187.62,172.916,331.229,80.031,30.7,67.628,67.078,-8.165,78.361,1497.309,277.743,935.251,379.185,36.928,197.712,128.348,-12.42,277.743,708.147,210.115,193.397,156.422,46.5,161.39,67.379,74.183,76.887,1922.8245,522.285,806.371,54.155,114.89,365.863,159.735,61.624,522.285,380.787,360.895
C_1062,alive,2000,11567.0,4568.0,1267.0,4089.0,2772.0,717.0,5025.0,79074.3,18144.0,26656.0,4362.0,2822.0,13576.0,6161.0,8030.0,18144.0,13651.0,14055.0,7666.0,2413.0,611.0,3312.0,1684.0,1501.0,2775.0,55378.8925,13837.0,22377.0,2731.0,2701.0,11424.0,5003.0,8746.0,13837.0,9987.0,10525.0,9280.0,2490.0,587.0,2965.0,2177.0,597.0,2501.0,54059.6474,13993.0,18517.0,2649.0,2378.0,11503.0,4980.0,4583.0,13993.0,10534.0,11028.0
C_1063,alive,2016,1620.147,1601.889,98.465,322.751,479.04,126.745,688.388,2135.835,2411.937,3041.859,1010.304,224.286,810.048,589.232,1271.478,2411.937,2047.797,2089.186,1626.439,1676.121,89.881,320.616,489.127,141.28,727.74,2984.4477,2497.524,3090.592,956.653,230.735,821.403,629.434,1512.328,2497.524,1876.288,2176.908,1476.421,1836.015,88.268,349.508,512.522,96.507,793.911,2985.2981,2709.468,2964.048,858.836,261.24,873.453,680.624,1601.333,2709.468,1739.062,2359.96
C_1065,alive,2001,576.539,1484.806,107.679,140.013,128.421,-358.038,336.153,1062.138,2154.574,1336.986,111.062,32.334,669.768,588.842,-76.511,2154.574,1004.536,2014.561,660.131,1390.007,86.746,188.419,129.889,73.258,341.383,1017.7622,2038.039,1439.759,187.463,101.673,648.032,568.546,-18.732,2038.039,1050.611,1849.62,1122.333,1986.592,118.577,375.95,246.44,114.176,635.187,2991.1997,2872.796,3220.008,899.038,257.373,886.204,819.088,111.116,2872.796,2190.804,2496.846
C_1066,alive,2001,30.028,94.559,3.005,0.728,10.829,-1.666,15.122,27.2821,132.833,40.972,3.97,-2.277,38.274,14.017,2.523,132.833,17.987,132.105,31.604,97.313,3.08,4.691,11.23,0.978,17.187,22.8085,137.827,39.995,4.281,1.611,40.514,11.491,2.406,137.827,16.86,133.136,30.2,100.218,2.708,1.774,11.631,-1.467,15.502,22.848,141.678,37.531,0.0,-0.934,41.46,14.664,1.113,141.678,15.629,139.904
C_1067,alive,2003,30.464,78.366,4.97,11.795,11.645,-18.785,15.729,31.5011,111.14,68.516,16.219,6.825,32.774,14.213,11.803,111.14,33.033,99.345,38.006,83.554,4.968,11.823,14.749,3.371,18.227,39.5453,116.404,80.117,28.663,6.855,32.85,18.712,14.724,116.404,49.883,104.581,37.929,78.609,5.443,11.455,12.665,1.558,16.919,28.9196,108.983,80.035,27.52,6.012,30.374,18.854,16.042,108.983,48.815,97.528
C_1068,alive,2014,119.663,930.676,52.391,70.021,20.411,-3.194,5.287,387.4915,1126.566,929.391,234.173,17.63,195.89,111.164,381.092,1126.566,463.808,1056.545,120.916,904.008,51.358,14.912,21.595,-50.682,15.83,233.3316,1091.228,837.917,213.803,-36.446,187.22,97.706,331.241,1091.228,430.137,1076.316,99.037,806.236,41.779,-36.248,17.178,-106.14,10.376,133.661,951.971,723.642,213.341,-78.027,145.735,99.074,227.228,951.971,416.276,988.219
C_107,alive,2016,0.047,0.013,0.0,0.023,0.0,0.011,0.001,0.1376,0.036,0.643,0.123,0.023,0.023,0.256,-20.713,0.036,0.379,0.013,0.051,0.02,0.0,0.016,0.0,0.0,0.001,0.2293,0.036,0.671,0.099,0.016,0.016,0.282,-20.687,0.036,0.381,0.02,0.055,0.018,0.0,0.022,0.0,0.007,0.002,0.2981,0.04,0.688,0.083,0.022,0.022,0.297,-20.669,0.04,0.38,0.018
C_1070,alive,2010,5.796,78.548,2.831,5.893,0.715,-0.988,0.561,5.6059,89.891,44.088,1.013,3.062,11.343,35.566,-28.802,89.891,43.453,83.998,8.172,72.33,2.598,4.596,0.652,-1.68,0.546,2.935,82.237,52.426,30.725,1.998,9.907,8.604,-30.482,82.237,53.471,77.641,6.049,75.28,2.836,6.645,0.724,-0.138,0.609,5.1363,86.866,50.5,29.417,3.809,11.586,8.279,-30.62,86.866,51.683,80.221
C_1071,alive,2010,3.999,2.233,1.473,2.034,0.015,0.611,1.912,6.5715,13.165,12.873,0.175,0.561,10.932,7.342,-22.853,13.165,12.431,11.131,3.861,3.069,1.474,1.065,0.0,-1.22,1.712,5.8383,13.938,12.506,0.056,-0.409,10.869,7.306,-24.083,13.938,12.999,12.873,4.677,5.065,1.256,1.976,0.0,0.745,2.081,4.8033,15.318,13.231,0.0,0.72,10.253,7.277,-23.33,15.318,12.842,13.342
C_1072,alive,1999,12.362,26.725,1.27,2.742,2.381,1.653,4.688,6.5247,36.586,23.917,10.037,1.472,9.861,8.012,-0.361,36.586,18.16,33.844,7.666,27.898,1.499,0.4,1.876,-3.201,3.908,2.9186,36.228,17.416,5.291,-1.099,8.33,9.534,-4.315,36.228,14.825,35.828,5.139,24.055,1.413,-0.687,1.015,-8.967,2.614,0.552,30.459,7.703,0.351,-2.1,6.404,12.402,-14.104,30.459,14.065,31.146
C_1073,alive,2016,3468.0,2944.0,295.0,1541.0,768.0,560.0,1500.0,13651.983,6038.0,8463.0,4392.0,1246.0,3094.0,2668.0,-1169.0,6038.0,9415.0,4497.0,3950.0,3155.0,343.0,1678.0,876.0,-155.0,1613.0,14562.808,6380.0,8208.0,4419.0,1335.0,3225.0,2931.0,-2095.0,6380.0,9935.0,4702.0,4272.0,3613.0,360.0,1839.0,1368.0,966.0,1431.0,18809.04,7343.0,9409.0,5289.0,1479.0,3730.0,3096.0,-1714.0,7343.0,10685.0,5504.0
C_1074,alive,2000,10.184,9.835,0.72,2.25,4.776,0.757,2.482,11.4838,17.677,16.709,5.728,1.53,7.842,4.217,0.525,17.677,10.441,15.427,7.694,5.603,0.297,0.913,2.676,5.871,1.196,6.6541,9.903,9.842,0.805,0.616,4.3,4.197,4.961,9.903,5.002,8.99,3.756,4.149,0.283,-1.207,2.514,-0.802,1.11,3.5066,5.198,6.204,1.166,-1.49,1.049,0.888,4.16,5.198,2.122,6.405
C_1075,alive,2001,29.71,74.936,3.135,0.439,9.564,-1.36,17.303,34.22,94.288,54.755,0.0,-2.696,19.352,17.044,32.743,94.288,18.792,93.849,39.779,88.003,3.429,5.867,15.324,1.889,22.983,35.9648,114.149,68.337,0.63,2.438,26.146,28.387,25.713,114.149,39.32,108.282,42.526,89.139,4.037,6.256,19.476,2.019,17.129,48.1898,116.766,67.655,0.163,2.219,27.627,31.803,25.797,116.766,38.408,110.51
C_1077,alive,2016,1559.183,698.274,1144.24,796.947,127.071,-275.97,357.099,5360.6483,1809.575,10295.86,2422.75,-347.293,1111.301,1502.432,5101.384,1809.575,5379.181,1012.628,1371.603,511.941,1062.085,1301.93,105.127,-311.789,243.472,5358.3917,2097.695,9860.942,2906.52,239.845,1585.754,834.207,4782.999,2097.695,5240.751,795.765,879.814,627.966,1056.637,1636.862,87.911,411.094,331.859,4047.85,2544.652,11052.587,3227.134,580.225,1916.686,846.058,4903.742,2544.652,5854.945,907.79
C_1078,alive,2016,141.151,359.323,34.099,62.874,46.023,1.057,73.818,429.286,558.062,381.684,189.522,28.775,198.739,79.312,-127.234,558.062,288.651,495.188,150.012,353.771,28.33,60.259,47.025,-9.889,89.604,594.672,547.043,355.942,151.036,31.929,193.272,98.653,-134.048,547.043,262.19,486.784,182.855,361.586,25.737,65.814,43.596,-3.349,77.831,534.5011,566.735,348.645,76.79,40.077,205.149,97.423,-159.467,566.735,194.007,500.921
C_1079,alive,2016,7522.5,4799.0,1404.8,3340.5,2456.4,480.0,3310.9,20422.7632,11076.9,34726.2,15202.9,1935.7,6277.9,5040.7,2678.4,11076.9,23608.6,7736.4,7213.3,5287.3,1650.4,3602.1,2542.7,696.0,3612.4,22179.1982,11907.7,35806.3,12865.3,1951.7,6620.4,6385.3,5283.3,11907.7,22498.7,8305.6,6367.7,5200.0,1768.2,3391.6,2580.2,352.5,2881.0,14132.8926,11433.9,32734.9,13161.2,1623.4,6233.9,4587.8,4569.4,11433.9,20567.8,8042.3
C_108,alive,2016,21045.0,57762.0,900.0,2563.0,8831.0,1279.0,4405.0,26157.45,62346.0,39769.0,6504.0,1663.0,4584.0,13173.0,14846.0,62346.0,22564.0,59783.0,19925.0,56398.0,924.0,2437.0,9173.0,1595.0,3762.0,22324.56,60828.0,39963.0,6623.0,1513.0,4430.0,12570.0,15915.0,60828.0,21588.0,58391.0,20588.0,59219.0,941.0,2961.0,8813.0,1810.0,3844.0,22902.23,64341.0,40833.0,7698.0,2020.0,5122.0,11776.0,16421.0,64341.0,21788.0,61380.0
C_1081,alive,2016,2757.0,4426.0,331.0,963.0,699.0,270.0,1282.0,5053.776,6543.0,7673.0,3001.0,632.0,2117.0,1965.0,662.0,6543.0,6112.0,5580.0,2830.0,4295.0,346.0,1056.0,780.0,232.0,1270.0,4146.78,6516.0,7654.0,2939.0,710.0,2221.0,1889.0,658.0,6516.0,6107.0,5460.0,3023.0,4302.0,326.0,929.0,806.0,-88.0,1378.0,2739.596,6405.0,7761.0,2980.0,603.0,2103.0,2282.0,360.0,6405.0,6489.0,5476.0
C_1082,alive,2016,123.499,69.979,3.774,2.339,14.974,15.325,10.586,396.9539,108.92,384.992,0.5,-1.435,38.941,30.743,-128.842,108.92,190.722,106.581,130.667,73.476,3.734,4.056,15.382,116.1,12.437,694.1888,112.035,551.616,0.5,0.322,38.559,19.584,28.367,112.035,198.538,107.979,166.644,76.47,3.476,2.868,17.102,-41.017,28.232,171.0318,118.217,547.242,0.5,-0.608,41.747,81.323,-23.114,118.217,243.684,115.349
C_1083,alive,2012,2.745,0.085,0.001,-5.63,0.004,-4.276,2.21,3.9014,0.092,2.752,0.04,-5.631,0.007,7.263,-80.549,0.092,7.303,5.722,5.372,0.601,0.002,-6.289,0.42,-4.188,3.829,6.2399,0.848,6.078,1.53,-6.291,0.247,11.495,-84.737,0.848,13.025,7.137,1.544,1.47,0.002,-6.922,0.686,-8.118,0.719,1.3184,1.992,1.928,0.0,-6.924,0.522,12.173,-92.855,1.992,12.173,8.914
C_1084,alive,2015,4.835,3.384,0.232,-0.595,1.863,-1.5,0.969,13.072,5.14,5.727,0.0,-0.827,1.756,0.507,-14.833,5.14,0.507,5.735,4.21,3.551,0.219,-0.736,1.729,-0.909,1.06,21.2775,5.792,5.018,0.0,-0.955,2.241,0.529,-15.744,5.792,0.529,6.528,4.484,3.623,0.187,-1.295,2.179,-1.466,0.8,36.1742,5.564,5.223,0.0,-1.482,1.941,0.897,-17.22,5.564,0.897,6.859
C_1085,failed,2002,3510.0,6864.0,531.0,122.0,230.0,-798.0,663.0,629.772,9489.0,13289.0,7189.0,-409.0,2625.0,4272.0,-2663.0,9489.0,15325.0,9367.0,3982.0,6905.0,565.0,399.0,174.0,248.0,478.0,1087.1158,9510.0,14154.0,7552.0,-166.0,2605.0,4279.0,-2423.0,9510.0,15929.0,9111.0,3578.0,8714.0,528.0,303.0,125.0,-862.0,460.0,952.0686,11279.0,14042.0,8023.0,-225.0,2565.0,4497.0,-3546.0,11279.0,16866.0,10976.0
C_1086,alive,2016,216.379,98.734,8.295,37.39,41.294,44.035,39.457,628.2793,221.129,287.83,0.0,29.095,122.395,42.026,-28.22,221.129,44.056,183.739,240.114,114.596,6.92,51.33,54.394,30.202,62.457,613.7547,258.621,309.699,0.0,44.41,144.025,44.095,6.989,258.621,47.316,207.291,270.881,133.011,6.846,76.038,62.095,57.648,50.854,666.0868,324.523,375.63,0.0,69.192,191.512,59.773,64.845,324.523,62.778,248.485
C_1087,alive,2004,0.077,0.392,0.049,-0.929,0.0,-0.986,0.049,9.978,0.459,0.946,0.03,-0.978,0.067,0.213,-14.637,0.459,0.284,1.388,0.095,0.473,0.04,-2.047,0.0,-3.79,0.023,3.0732,0.522,0.129,0.114,-2.087,0.049,1.847,-5.584,0.522,1.961,2.569,0.004,0.062,0.006,-0.364,0.0,0.709,0.0,0.6831,0.108,0.009,0.02,-0.37,0.046,0.989,-4.875,0.108,1.009,0.472
C_1088,alive,2016,45.884,53.522,1.407,7.73,21.428,5.773,19.012,119.4853,82.513,64.769,4.5,6.323,28.991,8.996,46.172,82.513,13.496,74.783,51.271,56.435,1.361,7.739,26.212,5.599,20.275,177.143,87.374,70.862,3.5,6.378,30.939,10.473,51.771,87.374,13.973,79.635,53.703,52.349,1.402,9.816,24.533,7.649,22.738,274.3799,91.746,73.269,0.0,8.414,39.397,9.402,59.42,91.746,9.816,81.93
C_1089,alive,2010,591.51,4591.191,36.119,133.348,333.146,50.941,233.436,514.7111,4991.979,1050.675,311.186,97.229,400.788,293.242,292.6,4991.979,673.671,4858.631,577.382,4427.189,35.704,123.826,308.621,35.805,243.763,356.8061,4807.215,1073.768,294.451,88.122,380.026,299.113,315.763,4807.215,669.145,4683.389,626.035,4429.329,37.834,104.075,362.526,-93.872,239.925,261.1907,4820.797,1003.617,371.058,66.241,391.468,302.412,211.456,4820.797,707.228,4716.722
C_109,alive,2010,82.081,252.199,5.307,34.88,18.176,18.085,4.58,260.7825,417.065,127.884,1.228,29.573,164.866,31.019,81.773,417.065,43.357,382.185,91.124,263.569,4.975,31.097,19.008,17.005,6.43,276.4207,429.483,135.063,1.228,26.122,165.914,31.085,89.134,429.483,43.304,398.386,47.312,266.211,4.953,36.528,19.689,18.919,4.882,276.2979,439.038,90.047,1.228,31.575,172.827,32.978,43.569,439.038,43.853,402.51
C_1090,alive,2006,56.291,221.586,6.803,3.834,23.764,3.599,29.568,51.7036,269.043,127.615,5.035,-2.969,47.457,25.342,46.685,269.043,58.588,265.209,59.589,219.937,4.608,10.977,19.998,4.14,29.375,65.7177,272.799,127.702,10.943,6.369,52.862,25.523,41.305,272.799,66.194,261.822,56.445,219.756,4.442,3.687,21.785,-19.764,27.469,29.9176,264.903,100.203,2.8,-0.755,45.147,29.011,0.829,264.903,78.69,261.216
C_1091,alive,2016,67.535,55.416,1.297,27.577,0.579,7.485,8.948,261.6264,96.652,78.125,131.475,26.28,41.236,10.772,-49.863,96.652,144.616,69.075,71.708,62.258,1.352,28.452,0.384,2.63,10.502,309.2715,104.201,80.091,144.758,27.1,41.943,18.006,-68.181,104.201,164.659,75.749,87.161,58.81,1.212,29.188,0.535,21.493,10.173,286.938,101.849,94.306,145.449,27.976,43.039,14.924,-52.879,101.849,164.45,72.661
C_1093,alive,2002,145.472,214.574,30.881,125.818,0.0,30.602,73.402,714.5267,429.606,787.252,321.82,94.937,215.032,120.215,80.296,429.606,481.721,303.788,233.11,224.158,36.123,112.709,0.0,6.851,69.11,804.0363,433.477,845.056,269.619,76.586,209.319,195.256,78.02,433.477,515.908,320.768,142.846,200.441,39.902,88.289,0.0,-6.639,50.977,606.8964,387.558,749.667,239.255,48.387,187.117,156.521,74.567,387.558,427.167,299.269
C_1094,alive,2016,413.031,663.355,249.417,789.061,68.198,-290.958,151.583,4602.3843,1452.416,5636.387,2086.252,539.644,789.061,303.737,670.721,1452.416,4109.383,663.355,818.28,802.841,224.195,777.04,69.615,283.482,135.266,4842.5892,1579.881,6103.32,2083.681,552.845,777.04,646.039,821.546,1579.881,4399.585,802.841,544.591,864.621,240.961,728.047,73.636,391.521,165.68,4818.7494,1592.668,6036.486,2131.365,487.086,728.047,440.06,1031.15,1592.668,4099.156,864.621
C_1095,alive,2016,290.857,793.832,39.023,103.506,7.508,50.538,90.455,1149.2038,926.638,1087.447,146.748,64.483,132.806,150.928,458.002,926.638,417.836,823.132,329.311,834.644,42.652,101.652,7.153,56.205,93.682,927.0193,966.996,1096.526,123.052,59.0,132.352,155.065,486.927,966.996,393.094,865.344,322.009,848.982,41.894,100.999,7.47,58.964,98.563,1196.7548,978.681,1080.948,74.128,59.105,129.699,157.924,513.69,978.681,346.491,877.682
C_1096,alive,2016,5257.0,17339.0,850.0,2282.0,326.0,-192.0,3436.0,1479.3402,19621.0,24701.0,15064.0,1432.0,2282.0,4034.0,-2000.0,19621.0,21226.0,17339.0,5573.0,16920.0,870.0,2259.0,289.0,-704.0,2931.0,1530.7355,19179.0,23385.0,14791.0,1389.0,2259.0,4332.0,-2594.0,19179.0,20980.0,16920.0,4636.0,15894.0,802.0,2419.0,305.0,111.0,3061.0,1757.4842,18313.0,22409.0,14644.0,1617.0,2419.0,3857.0,-2459.0,18313.0,20302.0,15894.0
C_1098,alive,2010,95.823,213.403,3.833,23.557,13.234,12.732,47.874,191.5802,259.926,183.196,0.0,19.724,46.523,48.501,-38.82,259.926,58.409,236.369,95.724,270.969,5.564,33.406,15.754,17.86,67.134,253.3701,333.167,211.576,0.0,27.842,62.198,59.766,-21.955,333.167,68.182,299.761,118.48,322.367,7.234,43.705,17.633,22.688,83.597,393.3825,401.572,244.434,0.0,36.471,79.205,69.334,2.144,401.572,77.097,357.867
C_11,alive,2016,26776.0,8110.0,1353.0,4975.0,2434.0,1400.0,3248.0,56572.8983,20853.0,52666.0,20681.0,3622.0,12743.0,6660.0,18302.0,20853.0,31949.0,15878.0,20147.0,10113.0,3021.0,7017.0,3601.0,477.0,5249.0,99507.3661,27390.0,76250.0,27210.0,3996.0,17277.0,8912.0,17916.0,27390.0,45152.0,20373.0,14632.0,11377.0,3278.0,7562.0,3796.0,2368.0,5182.0,126983.9223,30578.0,67173.0,19359.0,4284.0,19201.0,9012.0,16974.0,30578.0,36451.0,23016.0
C_110,alive,2016,521.989,2560.197,103.053,140.022,0.0,18.652,273.977,708.0889,2700.219,1309.992,179.53,36.969,140.022,387.468,363.744,2700.219,711.095,2560.197,522.349,2667.416,103.068,159.041,0.0,59.726,298.565,916.773,2826.457,1365.641,206.989,55.973,159.041,402.59,417.805,2826.457,714.179,2667.416,649.226,2837.803,108.635,255.985,0.0,67.262,316.197,876.6106,3093.788,1539.231,237.6,147.35,255.985,451.318,487.151,3093.788,821.549,2837.803
C_1100,alive,2016,340.495,248.089,8.875,71.74,95.403,44.564,67.285,739.5864,341.905,417.594,0.0,62.865,93.816,64.354,350.156,341.905,67.358,270.165,338.508,239.19,9.839,71.543,104.439,52.959,65.22,692.9676,333.633,411.873,0.0,61.704,94.443,45.497,364.671,333.633,45.497,262.09,352.262,243.382,6.219,56.649,93.988,39.94,59.585,816.2185,323.317,413.618,0.0,50.43,79.935,47.495,362.73,323.317,47.495,266.668
C_1101,alive,2001,0.461,0.834,0.92,4.642,0.0,2.1,0.07,18.2133,5.476,31.22,10.25,3.722,4.642,0.403,19.091,5.476,11.716,0.834,0.377,0.647,1.047,4.797,0.0,2.087,0.014,19.5431,5.444,34.025,11.25,3.75,4.797,0.541,20.777,5.444,12.837,0.647,0.357,0.637,1.069,5.058,0.0,2.26,0.016,22.1883,5.695,37.288,11.975,3.989,5.058,0.509,23.093,5.695,13.786,0.637
C_1102,alive,2008,1087.2,424.3,119.8,447.1,134.6,73.3,71.7,3228.5574,1460.4,1963.3,1227.4,327.3,1036.1,275.6,-6.9,1460.4,1786.3,1013.3,1470.9,389.7,94.5,440.0,118.6,209.2,98.2,3358.9616,1419.4,2274.8,1001.0,345.5,1029.7,548.4,118.1,1419.4,1848.9,979.4,1598.6,401.7,80.3,571.8,132.0,298.8,81.5,6175.1577,1520.4,2395.3,1042.8,491.5,1118.7,195.5,333.1,1520.4,1544.8,948.6
C_1103,alive,2000,761.724,1479.147,83.712,289.602,314.741,99.87,423.912,814.0282,2566.181,1820.139,384.242,205.89,1087.034,540.652,1010.197,2566.181,1151.669,2276.579,186.369,351.195,27.633,29.981,76.105,27.013,89.022,972.9336,563.282,898.394,1.99,2.348,212.087,98.648,995.494,563.282,235.766,533.301,188.813,332.057,25.615,26.505,67.843,-32.072,94.222,75.1308,532.43,519.098,0.984,0.89,200.373,105.836,549.952,532.43,298.465,505.925
C_1104,alive,2010,51.189,97.746,7.384,16.058,4.27,5.35,29.879,78.4614,144.069,129.326,39.766,8.674,46.323,20.548,33.973,144.069,73.643,128.011,56.23,109.107,8.715,18.118,4.247,0.491,37.466,59.7997,155.407,152.703,45.71,9.403,46.3,25.332,34.664,155.407,88.004,137.289,62.499,125.894,9.945,22.95,0.446,4.444,42.285,91.8,184.547,164.629,48.379,13.005,58.653,29.161,39.154,184.547,96.177,161.597
C_1105,alive,2008,899.366,1055.225,60.721,302.633,585.239,153.151,122.878,1818.4025,2179.469,1936.358,538.402,241.912,1124.244,325.964,856.713,2179.469,938.162,1876.836,998.551,1405.631,68.888,347.787,658.534,145.729,155.863,2448.9729,2581.95,1960.221,437.629,278.899,1176.319,324.112,981.445,2581.95,832.396,2234.163,1257.876,1470.645,66.804,470.017,668.896,213.67,135.377,3488.1511,2826.737,2200.768,341.128,403.213,1356.092,408.538,1193.197,2826.737,820.815,2356.72
